0,0.550927,0.499057,0.439484,0.500943,0.545898,0.535523,0.428324,
0,0.550927,0.499057,0.439484,0.500943,0.545898,0.535523,0.428324,
1,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
2,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
3,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
4,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
5,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
6,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
7,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
8,0.54857,0,0,0.500314,0.544483,0.532694,0.426124,
9,0.546998,0,0,0.501257,0.548412,0.535681,0.426124,
10,0.548098,0,0,0.501886,0.547627,0.534423,0.424552,
11,0.544797,0,0,0.501886,0.551556,0.533952,0.421408,
12,0.544797,0,0,0.501886,0.551556,0.533952,0.421408,
13,0.544797,0,0,0.501886,0.551556,0.533952,0.421408,
14,0.544797,0,0,0.501886,0.551556,0.533952,0.421408,
15,0.544797,0,0,0.501886,0.551556,0.533952,0.421408,
16,0.544483,0,0,0.500786,0.552814,0.535366,0.427224,
17,0.544483,0,0,0.500786,0.552814,0.535366,0.427224,
18,0.544483,0,0,0.500786,0.552814,0.535366,0.427224,
19,0.545583,0,0,0.502358,0.553914,0.536152,0.42581,
20,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
21,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
22,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
23,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
24,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
25,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
26,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
27,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
28,0.546683,0,0,0.503301,0.552342,0.535523,0.420308,
29,0.548412,0,0,0.504087,0.553128,0.536467,0.419365,
30,0.550613,0,0,0.507388,0.5558,0.536781,0.422666,
31,0.550613,0,0,0.507388,0.5558,0.536781,0.422666,
32,0.550613,0,0,0.507388,0.5558,0.536781,0.422666,
33,0.549356,0,0,0.507702,0.5558,0.538196,0.421094,
34,0.549356,0,0,0.507702,0.5558,0.538196,0.421094,
35,0.549356,0,0,0.507702,0.5558,0.538196,0.421094,
36,0.549356,0,0,0.507702,0.5558,0.538196,0.421094,
37,0.551242,0,0,0.510217,0.5558,0.53961,0.419679,
38,0.551242,0,0,0.510217,0.5558,0.53961,0.419679,
39,0.54967,0,0,0.506759,0.556114,0.541339,0.418265,
40,0.54967,0,0,0.506759,0.556114,0.541339,0.418265,
41,0.54967,0,0,0.506759,0.556114,0.541339,0.418265,
42,0.54967,0,0,0.506759,0.556114,0.541339,0.418265,
43,0.54967,0,0,0.506759,0.556114,0.541339,0.418265,
44,0.54967,0,0,0.506759,0.555014,0.539925,0.418265,
45,0.54967,0,0,0.506759,0.555014,0.539925,0.418265,
46,0.551242,0,0,0.507545,0.5569,0.535838,0.417322,
47,0.551242,0,0,0.507545,0.5569,0.535838,0.417322,
48,0.551242,0,0,0.507545,0.5569,0.535838,0.417322,
49,0.550613,0,0,0.506445,0.557057,0.53851,0.419837,
