0,0.506336,0.49296,0.478705,0.522175,
0,0.506336,0.49296,0.478705,0.522175,
1,0.500176,0.5,0.499824,0.500176,
2,0.497888,0.500528,0.496128,0.499296,
3,0.497888,0.500528,0.496128,0.499296,
4,0.497888,0.500528,0.496128,0.499296,
5,0.497888,0.500528,0.4956,0.498768,
6,0.497888,0.500528,0.4956,0.498768,
7,0.50088,0.500528,0.497888,0.496304,
8,0.50088,0.500528,0.497888,0.496304,
9,0.498416,0.501408,0.502464,0.496128,
10,0.498416,0.501408,0.502464,0.496128,
11,0.498416,0.501408,0.502464,0.496128,
12,0.498416,0.501408,0.502464,0.496128,
13,0.496304,0.502464,0.501408,0.49824,
14,0.496304,0.502464,0.501408,0.49824,
15,0.496304,0.502464,0.501408,0.49824,
16,0.496304,0.502464,0.501408,0.49824,
17,0.496304,0.502464,0.501408,0.49824,
18,0.499648,0.50704,0.498768,0.497536,
19,0.501232,0.505808,0.49912,0.497008,
20,0.501232,0.505808,0.49912,0.497008,
21,0.501232,0.505808,0.49912,0.497008,
22,0.50352,0.505104,0.505808,0.501584,
23,0.505456,0.500704,0.504048,0.50088,
24,0.505456,0.500704,0.504048,0.50088,
25,0.50704,0.49648,0.503344,0.498944,
26,0.50704,0.496304,0.503344,0.498944,
27,0.50704,0.496304,0.503344,0.498944,
28,0.509856,0.501056,0.505104,0.499824,
29,0.509856,0.501056,0.505104,0.499824,
30,0.509856,0.501056,0.505104,0.499824,
31,0.509856,0.501056,0.505104,0.499824,
32,0.509856,0.501056,0.505104,0.499824,
33,0.509856,0.501056,0.505104,0.499824,
34,0.508096,0.50264,0.5044,0.50088,
35,0.508096,0.50264,0.5044,0.50088,
36,0.508096,0.50264,0.5044,0.50088,
37,0.508096,0.50264,0.5044,0.50088,
38,0.508096,0.50264,0.5044,0.50088,
39,0.508096,0.50264,0.5044,0.50088,
40,0.508096,0.50264,0.5044,0.50088,
41,0.508096,0.50264,0.5044,0.50088,
42,0.508096,0.50264,0.5044,0.50088,
43,0.508096,0.50264,0.5044,0.50088,
44,0.508096,0.50264,0.5044,0.50088,
45,0.508096,0.50264,0.5044,0.50088,
46,0.508096,0.50264,0.5044,0.50088,
47,0.508096,0.50264,0.5044,0.50088,
48,0.508096,0.50264,0.5044,0.50088,
49,0.508096,0.50264,0.5044,0.50088,
50,0.508096,0.50264,0.5044,0.50088,
51,0.507568,0.498592,0.50528,0.501056,
52,0.507568,0.498592,0.50528,0.501056,
53,0.507568,0.498592,0.50528,0.501056,
54,0.507568,0.498592,0.50528,0.501056,
55,0.507568,0.498592,0.50528,0.501056,
56,0.507568,0.498592,0.50528,0.501056,
57,0.507568,0.498592,0.50528,0.501056,
58,0.510032,0.497888,0.50176,0.5044,
59,0.510032,0.497888,0.50176,0.5044,
60,0.510032,0.497888,0.50176,0.5044,
61,0.508624,0.499472,0.501232,0.502288,
62,0.508624,0.499472,0.501232,0.502288,
63,0.508624,0.499472,0.501232,0.502288,
64,0.508624,0.499472,0.501232,0.502288,
65,0.507744,0.499472,0.501232,0.502288,
66,0.508624,0.503344,0.501936,0.502992,
67,0.507392,0.500704,0.505808,0.50528,
68,0.507392,0.500704,0.505808,0.50528,
69,0.50176,0.50352,0.503696,0.501408,
70,0.50176,0.50352,0.503696,0.501408,
71,0.50176,0.50352,0.503696,0.501408,
72,0.50176,0.50352,0.503696,0.501408,
73,0.50176,0.50352,0.503696,0.501408,
74,0.50176,0.50352,0.503696,0.501408,
75,0.50176,0.50352,0.503696,0.501408,
76,0.50176,0.50352,0.503696,0.501408,
77,0.50176,0.50352,0.503696,0.501408,
78,0.50176,0.503344,0.503696,0.501408,
79,0.50176,0.503344,0.503696,0.501408,
80,0.498768,0.505456,0.502288,0.49648,
81,0.498768,0.505456,0.502288,0.49648,
82,0.498768,0.505456,0.502288,0.49648,
83,0.498768,0.505456,0.502288,0.49648,
84,0.498768,0.505456,0.502288,0.49648,
85,0.498768,0.505456,0.502288,0.49648,
86,0.498768,0.505456,0.502288,0.49648,
87,0.498416,0.507568,0.500352,0.4956,
88,0.498416,0.507568,0.500352,0.4956,
89,0.498416,0.507568,0.500352,0.4956,
90,0.498416,0.507568,0.500352,0.4956,
91,0.494016,0.510208,0.499648,0.495952,
92,0.494016,0.510208,0.499648,0.495952,
93,0.494016,0.510208,0.499648,0.495952,
94,0.494016,0.510208,0.499648,0.495952,
95,0.494016,0.509856,0.499648,0.495952,
96,0.4912,0.506512,0.49648,0.497184,
97,0.4912,0.506512,0.49648,0.497184,
98,0.4912,0.506512,0.49648,0.497184,
99,0.4912,0.506512,0.49648,0.497184,
100,0.4912,0.506512,0.49648,0.497184,
101,0.4912,0.506512,0.49648,0.497184,
102,0.4912,0.50616,0.49648,0.497184,
103,0.4912,0.50616,0.49648,0.497184,
104,0.4912,0.50616,0.49648,0.497184,
105,0.4912,0.50616,0.49648,0.497184,
106,0.4912,0.50616,0.49648,0.497184,
107,0.4912,0.50616,0.49648,0.497184,
108,0.49384,0.507744,0.499824,0.49648,
109,0.49384,0.507392,0.499824,0.49648,
110,0.493488,0.501056,0.499824,0.500176,
111,0.493488,0.497536,0.500352,0.500704,
112,0.493488,0.497536,0.500352,0.500704,
113,0.493488,0.497536,0.500352,0.500704,
114,0.493488,0.497536,0.500352,0.500704,
115,0.494192,0.499472,0.496128,0.504224,
116,0.498768,0.50176,0.497184,0.506512,
117,0.498768,0.50176,0.497184,0.506512,
118,0.498768,0.50176,0.497184,0.506512,
119,0.498768,0.50176,0.497184,0.506512,
120,0.498768,0.50176,0.497184,0.506512,
121,0.498768,0.50176,0.497184,0.506512,
122,0.498768,0.50176,0.497184,0.506512,
123,0.498768,0.50176,0.497184,0.506512,
124,0.498768,0.50176,0.497184,0.506512,
125,0.498768,0.50176,0.497184,0.506512,
126,0.498768,0.50176,0.497184,0.506512,
127,0.500176,0.499648,0.494368,0.507568,
128,0.500176,0.499648,0.494368,0.507568,
129,0.499472,0.501408,0.497536,0.50704,
130,0.499472,0.501408,0.497536,0.50704,
131,0.499472,0.501408,0.497536,0.50704,
132,0.499472,0.501408,0.497536,0.50704,
133,0.499472,0.501408,0.497536,0.50704,
134,0.501232,0.505808,0.497712,0.511616,
135,0.501232,0.505808,0.497712,0.511616,
